group,name,kind,x_mm,y_center_mm,z_mm,length_or_diameter_mm,width_mm,height_mm,confidence,notes
body,left_rear_outer_arch_rounded_skin_facet_1,mesh,3287.749907475931,-790.0,618.0,72.0,112.0,70.0,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,left_rear_outer_arch_rounded_skin_facet_2,mesh,3210.960936479955,-790.0,688,72.0,112.0,24.826481936183768,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,left_rear_outer_arch_rounded_skin_facet_3,mesh,3108.627290799562,-790.0,727.2827284806143,72.0,112.0,52.0,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,left_rear_outer_arch_rounded_skin_facet_4,mesh,2990.7661006743847,-790.0,758.8635391936266,72.0,112.0,52.0,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,left_rear_outer_arch_rounded_skin_facet_5,mesh,2868.914440581074,-790.0,752.4775642861842,72.0,112.0,52.0,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,left_rear_outer_arch_rounded_skin_facet_6,mesh,2755.0,-790.0,708.7499074759311,72.0,112.0,52.0,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,left_rear_outer_arch_rounded_skin_facet_7,mesh,2660.173518063816,-790.0,683.9609364799549,72.0,112.0,4.039063520045147,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,right_front_fender_sloped_outer_skin,mesh,118,746.0,706,917,200.0,536,L4 gallery-shaped surface,front wing side skin slopes up to the cowl instead of reading as a rectangular block
chassis,right_front_bumper_swept_return,mesh,24,783.0,500,104,126.0,120,L4 gallery-shaped surface,front bumper side return shaped from front and three-quarter renders
chassis,right_rear_bumper_swept_return,mesh,3628,753.5,502,107,117.0,110,L4 gallery-shaped surface,rear bumper side return shaped from rear and three-quarter renders
body,right_front_fender_rolled_upper_crown,mesh,155,657.0,1062,860,194.0,206,L4 gallery-shaped surface,"rolled front fender crown visible in front, side, top, and wire renders"
body,right_cowl_side_blend_surface,mesh,960,737.5,1116,205,155.0,294,L4 gallery-shaped surface,"cowl-to-windshield side blend guided by front, side, and clay renders"
body,right_door_outer_skin_tapered_surface,mesh,1128,779.0,748,810,90.0,560,L4 gallery-shaped surface,door skin follows the upright but slightly crowned BJ44 side profile in the side and clay renders
body,right_rear_quarter_waist_tapered_surface,mesh,1942,780.0,724,1443,100.0,581,L4 gallery-shaped surface,"rear tub side taper and waist line shaped from side, rear, top, wire, and clay renders"
hard_top,right_hardtop_side_tapered_upper_skin,mesh,1212,784.0,1300,2213,72.0,490,L4 gallery-shaped surface,"hardtop upper side panel tapers under the roof gutter in side, rear, wire, and clay renders"
hard_top,right_hardtop_lower_side_roll_surface,mesh,1225,777.0,1258,2190,70.0,87,L4 gallery-shaped surface,rolled hardtop lower side break below windows from side and rear renders
hard_top,right_hardtop_rear_corner_radius_facet,mesh,3365,728.0,1300,105,156.0,480,L4 gallery-shaped surface,"faceted rear hardtop corner radius from rear, top, wire, and clay renders"
body,right_front_outer_arch_rounded_skin_facet_1,mesh,1015.7402885326976,790.0,625.5,72.0,112.0,74.5,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,right_front_outer_arch_rounded_skin_facet_2,mesh,935.9978955753376,790.0,700,72.0,112.0,23.973654318344643,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,right_front_outer_arch_rounded_skin_facet_3,mesh,829.7283404456991,790.0,740.9859103452534,72.0,112.0,52.0,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,right_front_outer_arch_rounded_skin_facet_4,mesh,707.3340276233996,790.0,773.7813676241507,72.0,112.0,52.0,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,right_front_outer_arch_rounded_skin_facet_5,mesh,580.7957652188074,790.0,767.1497782971912,72.0,112.0,52.0,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,right_front_outer_arch_rounded_skin_facet_6,mesh,462.5,790.0,721.7402885326976,72.0,112.0,52.0,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,right_front_outer_arch_rounded_skin_facet_7,mesh,364.0263456816554,790.0,693.9978955753377,72.0,112.0,6.0021044246623205,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,right_rear_outer_arch_rounded_skin_facet_1,mesh,3287.749907475931,790.0,618.0,72.0,112.0,70.0,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,right_rear_outer_arch_rounded_skin_facet_2,mesh,3210.960936479955,790.0,688,72.0,112.0,24.826481936183768,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,right_rear_outer_arch_rounded_skin_facet_3,mesh,3108.627290799562,790.0,727.2827284806143,72.0,112.0,52.0,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,right_rear_outer_arch_rounded_skin_facet_4,mesh,2990.7661006743847,790.0,758.8635391936266,72.0,112.0,52.0,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,right_rear_outer_arch_rounded_skin_facet_5,mesh,2868.914440581074,790.0,752.4775642861842,72.0,112.0,52.0,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,right_rear_outer_arch_rounded_skin_facet_6,mesh,2755.0,790.0,708.7499074759311,72.0,112.0,52.0,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
body,right_rear_outer_arch_rounded_skin_facet_7,mesh,2660.173518063816,790.0,683.9609364799549,72.0,112.0,4.039063520045147,L4 gallery-shaped surface,"body-color wheel-arch crown facet under the black flare, guided by side and wire renders"
chassis,left_front_frame_horn_top_plate,box,120,-390.0,555,500,95,24,L2 bracket reference,front frame horn top reinforcement
chassis,left_front_frame_horn_side_web,box,120,-448.0,440,500,18,150,L2 bracket reference,front frame horn outside web
chassis,left_rear_frame_horn_top_plate,box,3230,-390.0,555,420,95,24,L2 bracket reference,rear frame horn top reinforcement
chassis,left_rear_frame_horn_side_web,box,3230,-448.0,440,420,18,145,L2 bracket reference,rear frame horn outside web
chassis,left_body_mount_outrigger_1,box,740,-525.0,525,280,70,55,L2 bracket reference,body mount outrigger arm
chassis,left_body_mount_rubber_biscuit_1,cylinder_z,965,-615.0,610,118,42,,L2 service datum,rubber body mount stack placeholder
chassis,left_body_mount_center_bolt_1,cylinder_z,965,-615.0,632,30,70,,L2 service datum,body mount bolt datum
chassis,left_body_mount_outrigger_2,box,1135,-525.0,525,280,70,55,L2 bracket reference,body mount outrigger arm
chassis,left_body_mount_rubber_biscuit_2,cylinder_z,1360,-615.0,610,118,42,,L2 service datum,rubber body mount stack placeholder
chassis,left_body_mount_center_bolt_2,cylinder_z,1360,-615.0,632,30,70,,L2 service datum,body mount bolt datum
chassis,left_body_mount_outrigger_3,box,1610,-525.0,525,280,70,55,L2 bracket reference,body mount outrigger arm
chassis,left_body_mount_rubber_biscuit_3,cylinder_z,1835,-615.0,610,118,42,,L2 service datum,rubber body mount stack placeholder
chassis,left_body_mount_center_bolt_3,cylinder_z,1835,-615.0,632,30,70,,L2 service datum,body mount bolt datum
chassis,left_body_mount_outrigger_4,box,2250,-525.0,525,280,70,55,L2 bracket reference,body mount outrigger arm
chassis,left_body_mount_rubber_biscuit_4,cylinder_z,2475,-615.0,610,118,42,,L2 service datum,rubber body mount stack placeholder
chassis,left_body_mount_center_bolt_4,cylinder_z,2475,-615.0,632,30,70,,L2 service datum,body mount bolt datum
chassis,left_body_mount_outrigger_5,box,2920,-525.0,525,280,70,55,L2 bracket reference,body mount outrigger arm
chassis,left_body_mount_rubber_biscuit_5,cylinder_z,3145,-615.0,610,118,42,,L2 service datum,rubber body mount stack placeholder
chassis,left_body_mount_center_bolt_5,cylinder_z,3145,-615.0,632,30,70,,L2 service datum,body mount bolt datum
chassis,left_front_fixed_spring_hanger_outer_plate,box,210,-475.0,360,105,28,180,L2 bracket reference,leaf spring hanger side plate
chassis,left_front_fixed_spring_hanger_inner_plate,box,210,-390.0,360,105,28,180,L2 bracket reference,leaf spring hanger inner plate
chassis,left_front_fixed_spring_pin,cylinder_y,262,-432.5,430,42,130,,L2 service datum,leaf spring pin or shackle bolt
chassis,left_front_shackle_spring_hanger_outer_plate,box,1280,-475.0,360,105,28,180,L2 bracket reference,leaf spring hanger side plate
chassis,left_front_shackle_spring_hanger_inner_plate,box,1280,-390.0,360,105,28,180,L2 bracket reference,leaf spring hanger inner plate
chassis,left_front_shackle_spring_pin,cylinder_y,1332,-432.5,430,42,130,,L2 service datum,leaf spring pin or shackle bolt
chassis,left_rear_fixed_spring_hanger_outer_plate,box,2495,-475.0,360,105,28,180,L2 bracket reference,leaf spring hanger side plate
chassis,left_rear_fixed_spring_hanger_inner_plate,box,2495,-390.0,360,105,28,180,L2 bracket reference,leaf spring hanger inner plate
chassis,left_rear_fixed_spring_pin,cylinder_y,2547,-432.5,430,42,130,,L2 service datum,leaf spring pin or shackle bolt
chassis,left_rear_shackle_spring_hanger_outer_plate,box,3565,-475.0,360,105,28,180,L2 bracket reference,leaf spring hanger side plate
chassis,left_rear_shackle_spring_hanger_inner_plate,box,3565,-390.0,360,105,28,180,L2 bracket reference,leaf spring hanger inner plate
chassis,left_rear_shackle_spring_pin,cylinder_y,3617,-432.5,430,42,130,,L2 service datum,leaf spring pin or shackle bolt
chassis,left_crossmember_1_gusset_front,box,898,-390.0,465,38,230,90,L2 bracket reference,crossmember gusset plate
chassis,left_crossmember_1_gusset_rear,box,1106,-390.0,465,38,230,90,L2 bracket reference,crossmember gusset plate
chassis,left_crossmember_2_gusset_front,box,1578,-390.0,465,38,230,90,L2 bracket reference,crossmember gusset plate
chassis,left_crossmember_2_gusset_rear,box,1786,-390.0,465,38,230,90,L2 bracket reference,crossmember gusset plate
chassis,left_crossmember_3_gusset_front,box,2338,-390.0,465,38,230,90,L2 bracket reference,crossmember gusset plate
chassis,left_crossmember_3_gusset_rear,box,2546,-390.0,465,38,230,90,L2 bracket reference,crossmember gusset plate
running_gear,left_front_upper_shock_mount,box,945,-575.0,875,115,110,135,L2 bracket reference,front shock tower envelope
running_gear,left_rear_upper_shock_mount,box,3185,-575.0,875,115,110,135,L2 bracket reference,rear shock tower envelope
running_gear,left_front_shock_piston_rod,cylinder_z,920,-520.0,850,24,280,,L2 visible-detail primitive,shock absorber polished rod
running_gear,left_rear_shock_piston_rod,cylinder_z,3205,-520.0,850,24,280,,L2 visible-detail primitive,shock absorber polished rod
running_gear,left_front_bump_stop,box,640,-495.0,540,115,80,72,L2 service datum,front axle bump stop
running_gear,left_rear_bump_stop,box,2925,-495.0,540,115,80,72,L2 service datum,rear axle bump stop
chassis,right_front_frame_horn_top_plate,box,120,390.0,555,500,95,24,L2 bracket reference,front frame horn top reinforcement
chassis,right_front_frame_horn_side_web,box,120,448.0,440,500,18,150,L2 bracket reference,front frame horn outside web
chassis,right_rear_frame_horn_top_plate,box,3230,390.0,555,420,95,24,L2 bracket reference,rear frame horn top reinforcement
chassis,right_rear_frame_horn_side_web,box,3230,448.0,440,420,18,145,L2 bracket reference,rear frame horn outside web
chassis,right_body_mount_outrigger_1,box,740,525.0,525,280,70,55,L2 bracket reference,body mount outrigger arm
chassis,right_body_mount_rubber_biscuit_1,cylinder_z,965,615.0,610,118,42,,L2 service datum,rubber body mount stack placeholder
chassis,right_body_mount_center_bolt_1,cylinder_z,965,615.0,632,30,70,,L2 service datum,body mount bolt datum
chassis,right_body_mount_outrigger_2,box,1135,525.0,525,280,70,55,L2 bracket reference,body mount outrigger arm
chassis,right_body_mount_rubber_biscuit_2,cylinder_z,1360,615.0,610,118,42,,L2 service datum,rubber body mount stack placeholder
chassis,right_body_mount_center_bolt_2,cylinder_z,1360,615.0,632,30,70,,L2 service datum,body mount bolt datum
chassis,right_body_mount_outrigger_3,box,1610,525.0,525,280,70,55,L2 bracket reference,body mount outrigger arm
chassis,right_body_mount_rubber_biscuit_3,cylinder_z,1835,615.0,610,118,42,,L2 service datum,rubber body mount stack placeholder
chassis,right_body_mount_center_bolt_3,cylinder_z,1835,615.0,632,30,70,,L2 service datum,body mount bolt datum
chassis,right_body_mount_outrigger_4,box,2250,525.0,525,280,70,55,L2 bracket reference,body mount outrigger arm
chassis,right_body_mount_rubber_biscuit_4,cylinder_z,2475,615.0,610,118,42,,L2 service datum,rubber body mount stack placeholder
chassis,right_body_mount_center_bolt_4,cylinder_z,2475,615.0,632,30,70,,L2 service datum,body mount bolt datum
chassis,right_body_mount_outrigger_5,box,2920,525.0,525,280,70,55,L2 bracket reference,body mount outrigger arm
chassis,right_body_mount_rubber_biscuit_5,cylinder_z,3145,615.0,610,118,42,,L2 service datum,rubber body mount stack placeholder
chassis,right_body_mount_center_bolt_5,cylinder_z,3145,615.0,632,30,70,,L2 service datum,body mount bolt datum
chassis,right_front_fixed_spring_hanger_outer_plate,box,210,475.0,360,105,28,180,L2 bracket reference,leaf spring hanger side plate
chassis,right_front_fixed_spring_hanger_inner_plate,box,210,390.0,360,105,28,180,L2 bracket reference,leaf spring hanger inner plate
chassis,right_front_fixed_spring_pin,cylinder_y,262,432.5,430,42,130,,L2 service datum,leaf spring pin or shackle bolt
chassis,right_front_shackle_spring_hanger_outer_plate,box,1280,475.0,360,105,28,180,L2 bracket reference,leaf spring hanger side plate
chassis,right_front_shackle_spring_hanger_inner_plate,box,1280,390.0,360,105,28,180,L2 bracket reference,leaf spring hanger inner plate
