source_workbook_path,source_sheet,source_row,item,price_raw,parsed_amount,currency,vendor,received_flag,paid_flag,notes,row_type
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,26,Heater hose set with clamps,,,PKR,Use local Toyota/common parts markets; buy as one batch after inspection.,,,"post_tub_off_inspection | bundle_local_toyota_buy_after_inspection | replacement_part | inspect_then_decide | planned_or_open | planned_or_open | Active required purchase item from Procurement_Pass2. | RR action=Use local Toyota/common parts markets; buy as one batch after inspection.; evidence=Common Toyota service items should be bought as a local bundle after tub-off inspection confirms exact spec. | Parts | 26 | INV-0025 | P4 - Post inspection | 4 | procurement_pass2 | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,27,Radiator cap,,,PKR,Use local Toyota/common parts markets; buy as one batch after inspection.,,,"post_tub_off_inspection | bundle_local_toyota_buy_after_inspection | replacement_part | inspect_then_decide | planned_or_open | planned_or_open | Active required purchase item from Procurement_Pass2. | RR action=Use local Toyota/common parts markets; buy as one batch after inspection.; evidence=Common Toyota service items should be bought as a local bundle after tub-off inspection confirms exact spec. | Parts | 27 | INV-0026 | P4 - Post inspection | 4 | procurement_pass2 | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,28,Radiator hose set upper plus lower with clamps,,,PKR,Use local Toyota/common parts markets; buy as one batch after inspection.,,,"post_tub_off_inspection | bundle_local_toyota_buy_after_inspection | replacement_part | inspect_then_decide | planned_or_open | planned_or_open | Active required purchase item from Procurement_Pass2. | RR action=Use local Toyota/common parts markets; buy as one batch after inspection.; evidence=Common Toyota service items should be bought as a local bundle after tub-off inspection confirms exact spec. | Parts | 28 | INV-0027 | P4 - Post inspection | 4 | procurement_pass2 | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,29,Heat plugs (glow plugs) set - diesel engine (NEW only),,,PKR,Use local Toyota/common parts markets; buy as one batch after inspection.,,,"post_tub_off_inspection | buy_new_glow_plugs_after_engine_code_confirmed | replacement_part | inspect_then_decide | planned_or_open | planned_or_open | Active required purchase item from Procurement_Pass2. | RR action=Use local Toyota/common parts markets; buy as one batch after inspection.; evidence=Common Toyota service items should be bought as a local bundle after tub-off inspection confirms exact spec. | User rule 2026-04-15: heat/glow plugs are NEW ONLY; no used/refurbished plugs accepted. | 12000-36000 | 22000 | High | Bilal Ganj diesel parts + local Toyota diesel supplier | Parts | 29 | INV-0028 | P4 - Post inspection | 4 | procurement_pass2 | NEW_ONLY | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,30,Thermostat plus gasket,,,PKR,Use local Toyota/common parts markets; buy as one batch after inspection.,,,"post_tub_off_inspection | bundle_local_toyota_buy_after_inspection | replacement_part | inspect_then_decide | planned_or_open | planned_or_open | Active required purchase item from Procurement_Pass2. | RR action=Use local Toyota/common parts markets; buy as one batch after inspection.; evidence=Common Toyota service items should be bought as a local bundle after tub-off inspection confirms exact spec. | 2000-8000 | 8000 | High | Engine parts supplier | Parts | 30 | INV-0029 | P4 - Post inspection | 4 | procurement_pass2 | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,31,Vacuum hose refresh kit,,,PKR,Use local Toyota/common parts markets; buy as one batch after inspection.,,,"post_tub_off_inspection | bundle_local_toyota_buy_after_inspection | replacement_part | inspect_then_decide | planned_or_open | planned_or_open | Active required purchase item from Procurement_Pass2. | RR action=Use local Toyota/common parts markets; buy as one batch after inspection.; evidence=Common Toyota service items should be bought as a local bundle after tub-off inspection confirms exact spec. | Parts | 31 | INV-0030 | P4 - Post inspection | 4 | procurement_pass2 | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,32,Metal protection and restoration products,,,PKR,"Prefer local sourcing first, then online if unavailable.",,,"post_tub_off_inspection | inspect_then_local_decide | replacement_part | replace_or_procure | planned_or_open | planned_or_open | Active required purchase item from Procurement_Pass2. | RR action=Prefer local sourcing first, then online if unavailable.; evidence=Needed for immediate rust-exposed metal stabilization when tub comes off. | Reconciled 2026-04-15: hold purchase until tub-off rust/weld scope is visible; buy after inspection. | Parts | 32 | INV-0031 | P4 - Post inspection | 4 | Condition-based after tub-off inspection (user confirmed 2026-04-15) | BUY_NEW | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,33,Primer,,,PKR,"Prefer local sourcing first, then online if unavailable.",,,"post_tub_off_inspection | inspect_then_local_decide | replacement_part | replace_or_procure | planned_or_open | planned_or_open | Active required purchase item from Procurement_Pass2. | RR action=Prefer local sourcing first, then online if unavailable.; evidence=Needed for immediate rust-exposed metal stabilization when tub comes off. | RR action=Prefer local sourcing first, then online if unavailable.; evidence=Body chemistry stack should be bought as one bundle after rust map and weld scope are finalized. | RR action=Prefer local sourcing first, then online if unavailable.; evidence=Body chemistry stack should be bought as one bundle after rust map and weld scope are finalized. | Reconciled 2026-04-15: hold purchase until tub-off rust/weld scope is visible; buy after inspection. | 1000-8000 | 7000 | Low | Diesel parts supplier | Parts | 34 | INV-0033 | P4 - Post inspection | 4 | Condition-based after tub-off inspection (user confirmed 2026-04-15) | BUY_NEW | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,34,M6 star / lock washer,,,PKR,Montgomery Road (Lahore),,,"pre_order_audit | stock_audit_then_local_topup | replacement_part | inspect_then_decide | planned_or_open | planned_or_open | Moved from Wiring tab; fastener item belongs in Parts purchase tracking. | Parts | 36 | INV-0035 | P3 - Audit then buy | 3 | decision_or_timing | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,35,M8 star / lock washer,,,PKR,Montgomery Road (Lahore),,,"pre_order_audit | stock_audit_then_local_topup | replacement_part | inspect_then_decide | planned_or_open | planned_or_open | Moved from Wiring tab; fastener item belongs in Parts purchase tracking. | Parts | 37 | INV-0036 | P3 - Audit then buy | 3 | decision_or_timing | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,36,"Schneider Harmony 22mm 2-position maintained selector switch (1NO, black) x 4",31900,31900,PKR,purchaser.com.pk | https://purchaser.com.pk/schneider-harmony-22mm-push-button-2-position-selector-switch-black-maintained-1-no-600-v/,Y,Y,"received | complete_no_more_required | replacement_part | replace_or_procure | procured_or_on_hand | procured_or_on_hand | All 7 Schneider Harmony switches received: 4x 2-way and 3x 3-way. Combined order total tracked on this line. | ✓ | received | Done / On hand | 0 | user_update_2026-05-01 | Done / On hand | 0 | user_update_2026-04-27 | BUY_NEW | high | photo_group=electrical_system; group_photo_count=52; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,37,"Schneider Harmony XB4 22mm 3-position maintained selector switch (2NO, long handle) x 3",,,PKR,purchaser.com.pk | https://purchaser.com.pk/schneider-selector-switch-harmony-xb4-metal-black-22mm-long-handle-3positions-stay-put-2no/,Y,Y,"received | complete_no_more_required | replacement_part | replace_or_procure | procured_or_on_hand | procured_or_on_hand | All 7 Schneider Harmony switches received: 4x 2-way and 3x 3-way. This 3-way quantity was included in the combined PKR 31,900 order total. | ordered/in-flight | received | Done / On hand | 0 | user_update_2026-05-01 | P1 - In flight / immediate | 1 | user_update_2026-04-27 | BUY_NEW | high | photo_group=electrical_system; group_photo_count=52; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,38,Dashboard fascia / auxiliary switch panel (if OEM holes are insufficient),,,PKR,Local sheet-metal/fabrication shop,No,,"pre_dash_refit | fabricate_only_if_required_by_switch_fitup | replacement_part | replace_or_procure | planned_or_open | planned_or_open | Only buy/fabricate if right+mid cluster hole count/spacing/depth cannot safely host all required controls. | P2 active batch confirmed 2026-04-15 | Reconciled 2026-04-15: fabricate only if OEM holes cannot safely fit required controls. | Parts | 40 | INV-0039 | P2 - Buy before refit | 6 | P2-E conditional fabrication only if switch fit requires it (2026-04-15) | BUY_NEW | high | photo_group=electrical_system; group_photo_count=52; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,39,Ignition lock security fix (new barrel + matched keys OR full locksmith re-key),,,PKR,Local locksmith + lockset supplier,No,,"pre_dash_refit | mandatory_security_fix_before_refit | replacement_part | replace_or_procure | planned_or_open | planned_or_open | Current key security reported weak; complete matched-key security fix before final refit. | P2 active batch confirmed 2026-04-15 | Reconciled 2026-04-15: prioritize as low-risk, locally available buy-first item. | Price basis 2026-04-15: locksmith re-key/local lock solution preferred; exact FJ40 imported set costs higher. | 4000-25000 | 12000 | High | Bilal Ganj locksmith + lock vendors; import lock set fallback | Parts | 41 | INV-0040 | P2 - Buy before refit | 3 | P2-B security/control completion after parts audit (2026-04-15) | SERVICE_OR_NEW | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,40,Starter interrupt security relay path (relay + base + concealed arm/disarm switch),,,PKR,Local electrical market / automotive relay supplier,No,,"pre_dash_refit | use_on_hand_relay_hardware_buy_only_hidden_switch_if_missing | replacement_part | replace_or_procure | planned_or_open | planned_or_open | Low-cost anti-theft hardening to prevent easy crank/start even if lock is bypassed. | P2 active batch confirmed 2026-04-15 | Reconciled 2026-04-15: prioritize as low-risk, locally available buy-first item. | Reconciled 2026-04-15: relay block/fuses already installed; treat as implementation task using on-hand stock, buy concealed switch only if missing. | Parts | 42 | INV-0041 | P3 - Audit then buy | 3 | security implementation using existing relay stock first (2026-04-15) | BUY_NEW | high | photo_group=electrical_system; group_photo_count=52; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,41,Fuel-stop ignition-control hardware top-up (relay/fuse/terminals only if stock short),,,PKR,Use on-hand stock first; local top-up only if needed,No,,"pre_dash_refit | stock_audit_then_buy_only_if_short | replacement_part | inspect_then_decide | planned_or_open | planned_or_open | Implements reliable key-off engine shutdown while retaining manual diesel cutoff cable as backup. | P2 active batch confirmed 2026-04-15 | Reconciled 2026-04-15: existing relay/fuse/terminal inventory is substantial; no immediate purchase unless counted short. | Parts | 43 | INV-0042 | P3 - Audit then buy | 3 | electrical top-up only after stock audit (2026-04-15) | INSPECT_THEN_DECIDE | high | photo_group=electrical_system; group_photo_count=52; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,42,Grommet Set,18600,18600,PKR,starshop.pk,Y,9200 COD,"post_baseline_only | defer_as_non_baseline | replacement_part | deferred_decision | procured_or_on_hand | procured_or_on_hand | Evidence indicates purchased/received. Migrated from Wiring row 3 into Parts inventory. Arrival reconfirmed by user update 2026-04-27 with image/detail reference. | ✓ | Wiring | 3 | INV-0066 | Done / On hand | 0 | procurement_pass2 | DEFER_DECISION | high | photo_group=electrical_system; group_photo_count=52; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",line_item
