entry_id,phase,workstream,bucket,item,company,transaction_number,order_date,expected_delivery_date,status,procurement_stage,payment_status,delivery_status,amount,currency,product_link,evidence_ref,audit_status,audit_priority,order_search_query,receipt_search_query
part_turbo_boost_gauge_quality_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Quality low-range boost gauge sensor hose fittings and illumination,Verified motorsport/diesel instrumentation supplier,,2026-07-17,,planned,quality_product_selection_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Verified motorsport/diesel instrumentation supplier"" ""Quality low-range boost gauge sensor hose fittings and illumination"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Verified motorsport/diesel instrumentation supplier"" ""Quality low-range boost gauge sensor hose fittings and illumination"" (receipt OR invoice OR paid OR payment)"
part_turbo_boost_reference_hose_fittings_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Boost reference hose manifold barb fittings clamps and restrictor/damper if specified,Instrumentation / pneumatic fitting supplier,,2026-07-17,,planned,port_and_instrument_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Instrumentation / pneumatic fitting supplier"" ""Boost reference hose manifold barb fittings clamps and restrictor/damper if specified"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Instrumentation / pneumatic fitting supplier"" ""Boost reference hose manifold barb fittings clamps and restrictor/damper if specified"" (receipt OR invoice OR paid OR payment)"
part_turbo_clean_air_inlet_duct_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Air-cleaner to turbo compressor inlet duct couplers clamps and support brackets,Intake hose supplier / local fabricator,,2026-07-17,,planned,turbo_and_airbox_position_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Intake hose supplier / local fabricator"" ""Air-cleaner to turbo compressor inlet duct couplers clamps and support brackets"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Intake hose supplier / local fabricator"" ""Air-cleaner to turbo compressor inlet duct couplers clamps and support brackets"" (receipt OR invoice OR paid OR payment)"
part_turbo_coolant_temperature_gauge_sender_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Calibrated coolant-temperature gauge sender and matched adapter,Verified automotive instrumentation supplier,,2026-07-17,,planned,sender_location_and_thread_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Verified automotive instrumentation supplier"" ""Calibrated coolant-temperature gauge sender and matched adapter"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Verified automotive instrumentation supplier"" ""Calibrated coolant-temperature gauge sender and matched adapter"" (receipt OR invoice OR paid OR payment)"
part_turbo_crankcase_breather_separator_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Serviceable crankcase breather oil separator and turbo-inlet return plumbing,Diesel filtration supplier / hose fabricator,,2026-07-17,,planned,blowby_test_and_route_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Diesel filtration supplier / hose fabricator"" ""Serviceable crankcase breather oil separator and turbo-inlet return plumbing"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Diesel filtration supplier / hose fabricator"" ""Serviceable crankcase breather oil separator and turbo-inlet return plumbing"" (receipt OR invoice OR paid OR payment)"
part_turbo_downpipe_flange_vband_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Turbo outlet flange or V-band assembly and gasket for fabricated downpipe,Turbo manufacturer / exhaust fabricator,,2026-07-17,,planned,buy_with_final_turbo,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Turbo manufacturer / exhaust fabricator"" ""Turbo outlet flange or V-band assembly and gasket for fabricated downpipe"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Turbo manufacturer / exhaust fabricator"" ""Turbo outlet flange or V-band assembly and gasket for fabricated downpipe"" (receipt OR invoice OR paid OR payment)"
part_turbo_downpipe_tube_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Mandrel-bend downpipe tubing transition and fabrication stock,Local exhaust specialist / stainless or aluminised tube supplier,,2026-07-17,,planned,turbo_position_and_chassis_route_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Local exhaust specialist / stainless or aluminised tube supplier"" ""Mandrel-bend downpipe tubing transition and fabrication stock"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Local exhaust specialist / stainless or aluminised tube supplier"" ""Mandrel-bend downpipe tubing transition and fabrication stock"" (receipt OR invoice OR paid OR payment)"
part_turbo_egt_gauge_probe_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Calibrated EGT pyrometer gauge with pre-turbine thermocouple probe wiring and alarm,Verified motorsport/diesel instrumentation supplier,,2026-07-17,,planned,quality_product_selection_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md|https://www.justraceparts.com.au/image/catalog/manual/2025/GearX/F-JRP-GearX-Boost%2BEgt-%26-Pyrometer-Instruction-Manual.pdf,quote_or_plan_only,medium,"""Verified motorsport/diesel instrumentation supplier"" ""Calibrated EGT pyrometer gauge with pre-turbine thermocouple probe wiring and alarm"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Verified motorsport/diesel instrumentation supplier"" ""Calibrated EGT pyrometer gauge with pre-turbine thermocouple probe wiring and alarm"" (receipt OR invoice OR paid OR payment)"
part_turbo_exhaust_flex_joint_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Interlocked-lined exhaust flex joint matched to downpipe diameter,Quality exhaust supplier,,2026-07-17,,planned,buy_after_exhaust_diameter_lock,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Quality exhaust supplier"" ""Interlocked-lined exhaust flex joint matched to downpipe diameter"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Quality exhaust supplier"" ""Interlocked-lined exhaust flex joint matched to downpipe diameter"" (receipt OR invoice OR paid OR payment)"
part_turbo_exhaust_hanger_set_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Turbo exhaust hanger brackets pins heat-rated rubber isolators and fasteners,Local exhaust fabricator / rubber supplier,,2026-07-17,,planned,buy_after_exhaust_mockup,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md|data/manual/j40_as_fitted_route_pakistan_purchase_bom_20260531.csv,quote_or_plan_only,medium,"""Local exhaust fabricator / rubber supplier"" ""Turbo exhaust hanger brackets pins heat-rated rubber isolators and fasteners"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Local exhaust fabricator / rubber supplier"" ""Turbo exhaust hanger brackets pins heat-rated rubber isolators and fasteners"" (receipt OR invoice OR paid OR payment)"
part_turbo_exhaust_manifold_2h_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Toyota 2H turbo exhaust manifold or engineered manifold-adapter assembly,2H diesel specialist / exhaust manifold fabricator,,2026-07-17,,planned,engine_identity_and_mockup_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""2H diesel specialist / exhaust manifold fabricator"" ""Toyota 2H turbo exhaust manifold or engineered manifold-adapter assembly"" (order OR confirmation OR shipped OR dispatch OR tracking)","""2H diesel specialist / exhaust manifold fabricator"" ""Toyota 2H turbo exhaust manifold or engineered manifold-adapter assembly"" (receipt OR invoice OR paid OR payment)"
part_turbo_exhaust_system_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Low-restriction single exhaust tubing muffler tailpipe joints and service clamps,Local diesel exhaust fabricator,,2026-07-17,,planned,full_chassis_and_body_route_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md|data/manual/j40_as_fitted_route_pakistan_purchase_bom_20260531.csv,quote_or_plan_only,medium,"""Local diesel exhaust fabricator"" ""Low-restriction single exhaust tubing muffler tailpipe joints and service clamps"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Local diesel exhaust fabricator"" ""Low-restriction single exhaust tubing muffler tailpipe joints and service clamps"" (receipt OR invoice OR paid OR payment)"
part_turbo_fastener_support_bracket_stock_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Turbo downpipe charge-pipe airbox and heat-shield bracket stock plus graded fasteners and isolators,Local steel/aluminium stockholder and fastener supplier,,2026-07-17,,planned,buy_after_mockup_cut_list,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Local steel/aluminium stockholder and fastener supplier"" ""Turbo downpipe charge-pipe airbox and heat-shield bracket stock plus graded fasteners and isolators"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Local steel/aluminium stockholder and fastener supplier"" ""Turbo downpipe charge-pipe airbox and heat-shield bracket stock plus graded fasteners and isolators"" (receipt OR invoice OR paid OR payment)"
part_turbo_gauge_mount_wiring_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Gauge mounting panel fused wiring terminals loom protection grommets labels and connectors,Local electrical supplier / gauge supplier,,2026-07-17,,planned,dash_layout_and_gauge_selection_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Local electrical supplier / gauge supplier"" ""Gauge mounting panel fused wiring terminals loom protection grommets labels and connectors"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Local electrical supplier / gauge supplier"" ""Gauge mounting panel fused wiring terminals loom protection grommets labels and connectors"" (receipt OR invoice OR paid OR payment)"
part_turbo_heat_shield_package_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Turbine manifold and downpipe formed heat shields with air gap stand-offs and edge protection,Local sheet-metal fabricator / thermal supplier,,2026-07-17,,planned,final_hot_side_geometry_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Local sheet-metal fabricator / thermal supplier"" ""Turbine manifold and downpipe formed heat shields with air gap stand-offs and edge protection"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Local sheet-metal fabricator / thermal supplier"" ""Turbine manifold and downpipe formed heat shields with air gap stand-offs and edge protection"" (receipt OR invoice OR paid OR payment)"
part_turbo_intake_manifold_adapter_20260717,09_optional_upgrades,turbocharger_powertrain,parts,2H intake-manifold charge-air adapter/plenum connection with boost reference ports,2H diesel specialist / aluminium fabricator,,2026-07-17,,planned,manifold_measurement_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""2H diesel specialist / aluminium fabricator"" ""2H intake-manifold charge-air adapter/plenum connection with boost reference ports"" (order OR confirmation OR shipped OR dispatch OR tracking)","""2H diesel specialist / aluminium fabricator"" ""2H intake-manifold charge-air adapter/plenum connection with boost reference ports"" (receipt OR invoice OR paid OR payment)"
part_turbo_intercooler_core_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Front or side-mounted bar-and-plate intercooler matched to 2H airflow and cooling-stack envelope,Full Throttle Pakistan / verified performance cooling supplier,,2026-07-17,,planned,cooling_stack_measurement_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md|docs/front-cooling-stack-fabrication-plan-20260530.md,quote_or_plan_only,medium,"""Full Throttle Pakistan / verified performance cooling supplier"" ""Front or side-mounted bar-and-plate intercooler matched to 2H airflow and cooling-stack envelope"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Full Throttle Pakistan / verified performance cooling supplier"" ""Front or side-mounted bar-and-plate intercooler matched to 2H airflow and cooling-stack envelope"" (receipt OR invoice OR paid OR payment)"
part_turbo_intercooler_mount_isolator_set_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Intercooler mounting brackets rubber isolators spacers and graded fasteners,Local fabricator / rubber and fastener suppliers,,2026-07-17,,planned,core_and_front_stack_hold,not_paid,not_ordered,,,,docs/front-cooling-stack-fabrication-plan-20260530.md|docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Local fabricator / rubber and fastener suppliers"" ""Intercooler mounting brackets rubber isolators spacers and graded fasteners"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Local fabricator / rubber and fastener suppliers"" ""Intercooler mounting brackets rubber isolators spacers and graded fasteners"" (receipt OR invoice OR paid OR payment)"
part_turbo_line_heat_sleeve_set_20260717,09_optional_upgrades,turbocharger_powertrain,parts,High-temperature sleeves and reflective barriers for nearby oil fuel brake clutch A-C and electrical routes,Automotive thermal protection supplier,,2026-07-17,,planned,buy_after_clearance_map,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Automotive thermal protection supplier"" ""High-temperature sleeves and reflective barriers for nearby oil fuel brake clutch A-C and electrical routes"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Automotive thermal protection supplier"" ""High-temperature sleeves and reflective barriers for nearby oil fuel brake clutch A-C and electrical routes"" (receipt OR invoice OR paid OR payment)"
part_turbo_manifold_gasket_stud_set_20260717,09_optional_upgrades,turbocharger_powertrain,parts,New 2H exhaust manifold gasket turbo flange gasket studs nuts and locking hardware set,Toyota diesel parts counter / turbo specialist / industrial fastener supplier,,2026-07-17,,planned,buy_with_final_manifold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Toyota diesel parts counter / turbo specialist / industrial fastener supplier"" ""New 2H exhaust manifold gasket turbo flange gasket studs nuts and locking hardware set"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Toyota diesel parts counter / turbo specialist / industrial fastener supplier"" ""New 2H exhaust manifold gasket turbo flange gasket studs nuts and locking hardware set"" (receipt OR invoice OR paid OR payment)"
part_turbo_oil_drain_flange_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Turbo-specific oil-drain flange gasket and fasteners,Turbo manufacturer / authorised distributor,,2026-07-17,,planned,buy_with_final_turbo,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Turbo manufacturer / authorised distributor"" ""Turbo-specific oil-drain flange gasket and fasteners"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Turbo manufacturer / authorised distributor"" ""Turbo-specific oil-drain flange gasket and fasteners"" (receipt OR invoice OR paid OR payment)"
part_turbo_oil_drain_tube_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Large-bore turbo gravity oil-drain tube hose and clamps,Turbo specialist / hose fabricator,,2026-07-17,,planned,route_measurement_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Turbo specialist / hose fabricator"" ""Large-bore turbo gravity oil-drain tube hose and clamps"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Turbo specialist / hose fabricator"" ""Large-bore turbo gravity oil-drain tube hose and clamps"" (receipt OR invoice OR paid OR payment)"
part_turbo_oil_feed_line_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Turbo oil-feed line with heat sleeve and supported end fittings,Turbo manufacturer / quality hydraulic hose fabricator,,2026-07-17,,planned,buy_after_turbo_and_route_lock,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Turbo manufacturer / quality hydraulic hose fabricator"" ""Turbo oil-feed line with heat sleeve and supported end fittings"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Turbo manufacturer / quality hydraulic hose fabricator"" ""Turbo oil-feed line with heat sleeve and supported end fittings"" (receipt OR invoice OR paid OR payment)"
part_turbo_oil_feed_restrictor_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Turbo oil-feed restrictor or calibrated inlet fitting if required by selected turbo,Turbo manufacturer / authorised distributor,,2026-07-17,,planned,manufacturer_spec_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Turbo manufacturer / authorised distributor"" ""Turbo oil-feed restrictor or calibrated inlet fitting if required by selected turbo"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Turbo manufacturer / authorised distributor"" ""Turbo oil-feed restrictor or calibrated inlet fitting if required by selected turbo"" (receipt OR invoice OR paid OR payment)"
part_turbo_oil_feed_takeoff_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Engine oil-gallery take-off adapter tee and gauge/sender provision for turbo feed,Diesel engine specialist / hydraulic fitting supplier,,2026-07-17,,planned,oil_pressure_port_measurement_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Diesel engine specialist / hydraulic fitting supplier"" ""Engine oil-gallery take-off adapter tee and gauge/sender provision for turbo feed"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Diesel engine specialist / hydraulic fitting supplier"" ""Engine oil-gallery take-off adapter tee and gauge/sender provision for turbo feed"" (receipt OR invoice OR paid OR payment)"
part_turbo_oil_pressure_gauge_sender_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Calibrated engine oil-pressure gauge sender adapter and warning provision,Verified automotive instrumentation supplier,,2026-07-17,,planned,engine_port_and_range_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Verified automotive instrumentation supplier"" ""Calibrated engine oil-pressure gauge sender adapter and warning provision"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Verified automotive instrumentation supplier"" ""Calibrated engine oil-pressure gauge sender adapter and warning provision"" (receipt OR invoice OR paid OR payment)"
part_turbo_silicone_coupler_reducer_set_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Four-ply silicone straight elbow and reducer couplers for charge-air system,Performance hose supplier / Full Throttle Pakistan,,2026-07-17,,planned,buy_after_pipe_od_lock,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Performance hose supplier / Full Throttle Pakistan"" ""Four-ply silicone straight elbow and reducer couplers for charge-air system"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Performance hose supplier / Full Throttle Pakistan"" ""Four-ply silicone straight elbow and reducer couplers for charge-air system"" (receipt OR invoice OR paid OR payment)"
part_turbo_sump_return_bung_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Weld-on turbo oil-return bung for 2H sump with cap for fabrication test,Machine shop / turbo fabricator,,2026-07-17,,planned,turbo_position_and_oil_level_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Machine shop / turbo fabricator"" ""Weld-on turbo oil-return bung for 2H sump with cap for fabrication test"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Machine shop / turbo fabricator"" ""Weld-on turbo oil-return bung for 2H sump with cap for fabrication test"" (receipt OR invoice OR paid OR payment)"
part_turbo_tbolt_clamp_set_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Stainless T-bolt clamp set matched to every charge-pipe joint,Performance hose supplier / industrial clamp supplier,,2026-07-17,,planned,buy_after_installed_od_measurement,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Performance hose supplier / industrial clamp supplier"" ""Stainless T-bolt clamp set matched to every charge-pipe joint"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Performance hose supplier / industrial clamp supplier"" ""Stainless T-bolt clamp set matched to every charge-pipe joint"" (receipt OR invoice OR paid OR payment)"
part_turbo_wastegate_actuator_control_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Matched internal wastegate actuator boost reference hose and control fittings,Turbo manufacturer / authorised distributor,,2026-07-17,,planned,buy_with_final_turbo,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Turbo manufacturer / authorised distributor"" ""Matched internal wastegate actuator boost reference hose and control fittings"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Turbo manufacturer / authorised distributor"" ""Matched internal wastegate actuator boost reference hose and control fittings"" (receipt OR invoice OR paid OR payment)"
part_turbo_water_line_set_conditional_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Turbo coolant feed and return lines fittings and heat sleeve if selected turbo is water-cooled,Turbo manufacturer / cooling hose specialist,,2026-07-17,,planned,conditional_turbo_spec_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Turbo manufacturer / cooling hose specialist"" ""Turbo coolant feed and return lines fittings and heat sleeve if selected turbo is water-cooled"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Turbo manufacturer / cooling hose specialist"" ""Turbo coolant feed and return lines fittings and heat sleeve if selected turbo is water-cooled"" (receipt OR invoice OR paid OR payment)"
part_turbocharger_matched_2h_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Matched wastegated turbocharger for Toyota 2H conservative road build,Garrett authorised distributor / GCG Turbo / verified diesel turbo specialist,,2026-07-17,,planned,engine_health_and_map_match_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md|https://www.borgwarner.com/aftermarket/boosting-technologies/news/2022/05/20/matchbot-a-shortcut-method,quote_or_plan_only,medium,"""Garrett authorised distributor / GCG Turbo / verified diesel turbo specialist"" ""Matched wastegated turbocharger for Toyota 2H conservative road build"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Garrett authorised distributor / GCG Turbo / verified diesel turbo specialist"" ""Matched wastegated turbocharger for Toyota 2H conservative road build"" (receipt OR invoice OR paid OR payment)"
part_body_mount_hardware_kit,03_body_chassis,body_chassis,parts,Body mount hardware kit bolts sleeves washers,,,,,spec_ready,spec_ready_release_hold,not_paid,not_ordered,,PKR,,user_plan_2026-04-22_tub_off_update|docs_tub-off-refit-execution-plan|data/manual/body_mount_order_release_specs.csv|data/manual/body_mount_release_actions.csv,review_context,low,"""Body mount hardware kit bolts sleeves washers"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Body mount hardware kit bolts sleeves washers"" (receipt OR invoice OR paid OR payment)"
part_body_mount_shim_pack,03_body_chassis,body_chassis,parts,Body mount shim and spacer pack,,,,,spec_ready,spec_ready_release_hold,not_paid,not_ordered,,PKR,,user_plan_2026-04-22_tub_off_update|docs_tub-off-refit-execution-plan|data/manual/body_mount_order_release_specs.csv|data/manual/body_mount_release_actions.csv,review_context,low,"""Body mount shim and spacer pack"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Body mount shim and spacer pack"" (receipt OR invoice OR paid OR payment)"
part_body_rubber_plastic_bumpers_isolators,03_body_chassis,body_chassis,parts,Body rubber/plastic bumpers isolators knobs and small spacers,Bilal Ganj rubber/body trim supplier,,2026-05-04,,partial_bill_lines_recorded,partial_receipt_lines_recorded_remaining_sort_open,not_paid,not_ordered,,PKR,,20260503_153832_gp_0FJJiLHg|user_update_2026-05-04_fastener_photo_gap_review|data/manual/fastener_photo_count_estimates.csv|20260710_165119_gp_LStiDaCg|20260710_222718_gp_bIgLuHVw|20260710_223009_gp_v6AjWz1A|20260710_223401_gp_PoVmWQPw|20260710_223557_gp_RgUvwq5g|20260710_224045_gp_fSkEXeCg|photo_import_20260710T232017|20260710_bilal_ganj_urdu_receipt_user_photo|data/manual/bilal_ganj_bill_breakdown_20260710.csv,review_context,low,"""Bilal Ganj rubber/body trim supplier"" ""Body rubber/plastic bumpers isolators knobs and small spacers"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Bilal Ganj rubber/body trim supplier"" ""Body rubber/plastic bumpers isolators knobs and small spacers"" (receipt OR invoice OR paid OR payment)"
part_evaporust_5l,03_body_chassis,body_chassis,parts,Evapo-Rust 5 Litre Heavy Duty Rust Remover,7mart,,2026-04-22,,received,received,unknown,received,,PKR,,user_update_2026-04-22_evaporust_delivered|INV-0031,review_context,low,"""7mart"" ""Evapo-Rust 5 Litre Heavy Duty Rust Remover"" (order OR confirmation OR shipped OR dispatch OR tracking)","""7mart"" ""Evapo-Rust 5 Litre Heavy Duty Rust Remover"" (receipt OR invoice OR paid OR payment)"
part_m6_m8_threaded_rivnut_nutsert_assortment_received,03_body_chassis,body_chassis,parts,M6 and M8 threaded rivet nuts / rivnuts / nutserts - received,Temu / Shenzhen Shangsha Trading Co. Ltd.,,2026-05-08,,received,received,unknown,received,,PKR,,user_update_2026-05-08_rivets_received|user_update_2026-05-09_m6_m8_rivnut_confirmation|photos/20260508_rivnuts_received_user_photo.png|photos/20260508_m6_rivnut_box_labels_user_photo.png,review_context,low,"""Temu / Shenzhen Shangsha Trading Co. Ltd."" ""M6 and M8 threaded rivet nuts / rivnuts / nutserts - received"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Temu / Shenzhen Shangsha Trading Co. Ltd."" ""M6 and M8 threaded rivet nuts / rivnuts / nutserts - received"" (receipt OR invoice OR paid OR payment)"
part_brake_clutch_hard_line_fittings_20260514,06c_brake_system,brake_system,parts,Brake/clutch hard-line flare nuts and fitting assortment - match old threads and seats,local brake hydraulic pipe specialist,quote_with_4.75mm_line_stock,2026-05-14,,planned_buy_anyway,buy_spare_set_sample_match_before_install,not_paid,not_ordered,,PKR,,user_update_2026-05-14_full_vehicle_brake_clutch_line_purchase_list|HLS-15|HLS-19|BR-CAPTURE-001|20260514_111300_user_brake_flare_side_view|docs/brake-line-cheap-sourcing-20260524.md|user_update_2026-05-24_price_brake_lines_before_other_parts|user_query_2026-06-19_flare_nut_connectors_order_check|user_update_2026-06-19_buy_flare_tube_nuts_anyway,review_context,low,"""quote_with_4.75mm_line_stock"" ""local brake hydraulic pipe specialist"" ""Brake/clutch hard-line flare nuts and fitting assortment - match old threads and seats"" (order OR confirmation OR shipped OR dispatch OR tracking)","""quote_with_4.75mm_line_stock"" ""local brake hydraulic pipe specialist"" ""Brake/clutch hard-line flare nuts and fitting assortment - match old threads and seats"" (receipt OR invoice OR paid OR payment)"
part_rear_brake_shoes_correct_k2221_20260722,06c_brake_system,brake_system,parts,Correct rear brake shoe axle sets - MK Yellow K-2221-N/Y / Toyota 04494-60010 or 04494-60011 x2,GariParts.com,O#1715,2026-07-22,,received,received,unknown,received,12073,PKR,https://gariparts.com/products/k-2221-n-y,20260722_000008_user_k2255_brake_shoe_wrong_width_fit_check|docs/rear-brake-shoe-fitment-and-purchase-control-20260722.md|mk_kashiyama_catalog_2024|gariparts_k2221_live_listing_20260722|gariparts_shipping_policy_20260722|gmail_msg_19f8761a9f9f92db|gmail_msg_19f8e26716259977|gmail_order_O1715|leopards_KI7539252162|user_update_2026-07-29_all_pending_orders_arrived,review_context,low,"""O#1715"" ""GariParts.com"" ""Correct rear brake shoe axle sets - MK Yellow K-2221-N/Y / Toyota 04494-60010 or 04494-60011 x2"" (order OR confirmation OR shipped OR dispatch OR tracking)","""O#1715"" ""GariParts.com"" ""Correct rear brake shoe axle sets - MK Yellow K-2221-N/Y / Toyota 04494-60010 or 04494-60011 x2"" (receipt OR invoice OR paid OR payment)"
