component_group,specific_component,component_job_ids,photo_count,video_count,date_range,stage_counts,example_files,model_groups,model_part_count,model_part_examples,model_confidence_mix,digital_twin_readiness,measurement_priority,job_status,job_action,job_match_basis,reconciliation_status
engine_bay,installed_battery_dimension_reference,battery_tray_holder_bracket_repair_20260508|battery_power_carrier_mount_fabrication_20260508|engine_bay_mounting_scouting_pass_20260508,2,0,2026-05-17,fabrication_measurement:2,20260517_194303_gp_5yuaRoaA.jpg|20260517_194313_gp_HolDWYeQ.jpg,datum|engine_bay,12,installed_battery_dimension_reference_height_bar|installed_battery_dimension_reference_length_bar|installed_battery_dimension_reference_width_bar|battery_case|battery_negative_terminal|battery_positive_terminal|battery_tray_reference|positive_battery_cable_run,L2 service datum:5|measurement datum from project photos:3|L0 envelope:2|L2 routing reference:1|L2 visible-detail primitive:1,represented_needs_dimension_check,P3,battery_and_tray_measurements_imported|actual_battery_and_mount_measurements_imported|radiator_and_battery_measurements_imported_mount_template_required,"Upgrade the weak battery tray/holder support rather than simply refitting the old mount; confirm battery size, tray support legs, clamp path, cable/bonnet/engine clearance, drain/corrosion isolation, and final weld/bolt method before primer/Raptor|Fabricate/mock up the compact chassis-mounted battery power carrier Rev F only after mapping the battery cavity: use the May 17 actual installed Daewoo DLS120 battery measurement photos as the fixed exclusion block, keep the standard N70/27-class 318 x 180 x 230 envelope as fallback comparison until the final numbers are transcribed, measure front/radiator-side, inboard engine/LHD-steering-side, lower-under-tray, outboard-wing-side, bonnet/terminal-height volumes, battery lift-out path, formed chassis saddle geometry, and adjustable body-side offset-bar setting. Trial the widened front access-ladder stack: 660 x 310 spine, 340 x 265 battery tray with removable hold-down, adjustable offset bars at 160 / 190 / 230 mm, Relay Rev D vertical 360 x 245 aluminium base attached flat to the main metal service sheet with exact 300 x 197 insulating sheet and the existing covered relay box outside the battery footprint on the outboard/access edge with about 80 mm relay-to-battery service gap, red relay power pipe entering the relay top hole closest to the battery, relay output power bundle leaving the second top relay hole, MIDI Rev D hinged enclosure 210 x 165 x 65 on a separated top-front shelf started from the battery leading-edge datum with fuse 4 grommeted power input, five grommeted output holes, and the far-side output enlarged for two power cables, folded cutoff/kill-switch base/guard 170 x 110 finished face / 210 x 150 flat pattern / 20 mm upward lips beside the MIDI enclosure, central battery-to-far-side-cutoff input route, near-side cutoff-to-relay and cutoff-to-MIDI fuse 4 switched branch routes, 80 mm cable gutter, and cable-lug depth templates. May 14 image-based chassis estimate: start with tray underside 180 mm above chassis rail top, adjustable 150-210 mm; tray centre 190 mm wing-side/outboard from the more central chassis pickup centreline into the edge cavity, adjustable 160-230 mm via offset bars. The active design keeps relay/MIDI/cutoff off the inboard engine/LHD side unless the widened access-ladder mock-up fails by measurement.|Capture close-up/ruler photos for radiator side mounts, previous wire support path, battery tray top/side/underside supports, battery dimensions/terminal orientation, proposed MIDI/cutoff cardboard mock-up, cable exits, bonnet clearance, and the May 12 candidate upright/lower/inner pickup zones; use results to release the radiator and battery/power carrier templates",direct,direct_photo_evidence
engine_bay,replacement_pipe_hose_sample_sorting,replacement_pipe_ordering_matrix,7,0,2026-05-02,mechanical_baseline:7,20260502_005740_gp_Qiat03EQ.jpg|20260502_160754_gp_Zd9UeENg.jpg|20260502_160855_gp_w3sghS8Q.jpg|20260502_160929_gp_exms2QzQ.jpg|20260502_160950_gp_5KW8RnDQ.jpg|20260502_161055_gp_lS8VRrWg.jpg|20260502_161214_gp_zc3zwXlg.jpg,datum|engine_bay,12,brake_booster_vacuum_hose|exhaust_downpipe_reference|upper_radiator_hose|cooling_pipe_fabrication_samples_lower_hose_overlap_datum|cooling_pipe_fabrication_samples_upper_hose_overlap_datum|air_filter|alternator_body|battery_case,L2 service datum:4|L1 visible-detail primitive:2|measurement datum from project photos:2|L0 envelope:2|L2 routing reference:1|L2 visible-detail primitive:1,represented_needs_measurement_refinement,P1,spec_population,"Maintain the curated replacement pipe matrix by vehicle location, direct pipe/location photo evidence, and recreation/order spec",direct,direct_photo_evidence
interior_cabin,cabin_overview,front_windows|interior,16,0,2026-03-17,baseline_walkaround:16,20260317_165113.jpg|20260317_165114_gp_meA0ZqNA.jpg|20260317_165120.jpg|20260317_165120_gp_T9xvPw2Q.jpg|20260317_165124.jpg|20260317_165124_gp_0RHELA3A.jpg|20260317_165129.jpg|20260317_165129_gp_QZEuQdvg.jpg,interior,12,dashboard_glovebox_door|accelerator_linkage_pivot|accelerator_pedal_arm|accelerator_pedal_pad|brake_pedal_arm|brake_pedal_pad|brake_pedal_pivot_bar|clutch_pedal_arm,L2 visible-detail primitive:7|L2 service datum:3|L4 online-reference detail:2,visual_reference_modelled,P2,planned_send_out|planned_strip,"Assess front windshield/window glass, seals, channels, and vendor repair/refit path; do not buy seals until aperture and old-rubber profile are measured|Pull most of the interior and store under tagged covered conditions",indirect|direct,direct_photo_evidence
interior_cabin,cabin_view_through_glass,front_windows|front_vent_window_assemblies|body_rubbers|window_rubbers_weatherstrips|interior,2,0,2026-03-29,baseline_walkaround:2,20260329_122855.jpg|20260329_122855_gp_B94NpLbg.jpg,body|interior,12,dashboard_glovebox_door|steering_column_firewall_boot|left_door_window_glass|right_door_window_glass|windshield_glass|windshield_lower_inner_glare_band|windshield_raked_glass_surface|windshield_upper_inner_glare_band,L2 visible-detail primitive:5|L0 envelope:3|L3 exterior material reference:2|L4 gallery-shaped surface:1|L2 service datum:1,represented_needs_measurement_refinement,P1,planned_send_out|planned_separate_service|split_scope|intake_photo_selection|planned_strip,"Assess front windshield/window glass, seals, channels, and vendor repair/refit path; do not buy seals until aperture and old-rubber profile are measured|Treat as a windows-workstream sub-job: tag LH/RH assemblies, disassemble only enough to protect glass, clean/rust-treat/refinish metal channels and tabs, service pivots/latches/sliders, assess seals and glass, then bench water-test before refit|Split window rubbers/weatherstrips into the window refurbishment flow; keep any non-window body bumpers or isolators separately tagged and out of chassis body-mount rubber release|Identify every fixed, sliding, vent, and rear window rubber seal, channel, felt, and weatherstrip; measure profile/length from removed samples and decide reuse versus exact replacement before buying|Pull most of the interior and store under tagged covered conditions",indirect,direct_photo_evidence
interior_cabin,dashboard_and_cabin_stripdown,interior,19,0,2026-03-23,stripdown_cataloguing:19,20260323_180218.jpg|20260323_180220_gp_R3uBBhUw.jpg|20260323_180314.jpg|20260323_180316_gp_65cSGRyQ.jpg|20260323_185922_gp_XWQyq7dw.jpg|20260323_185947.jpg|20260323_185949_gp_bRW3C2Ng.jpg|20260323_190006_gp_xzDpzXmg.jpg,interior,12,dashboard_glovebox_door|dashboard|dashboard_gauge_1|dashboard_gauge_2|dashboard_gauge_3|dashboard_gauge_4|accelerator_linkage_pivot|accelerator_pedal_arm,L2 visible-detail primitive:5|L1 visible-detail primitive:4|L2 service datum:2|L0 envelope:1,represented_needs_measurement_refinement,P1,planned_strip,Pull most of the interior and store under tagged covered conditions,direct,direct_photo_evidence
interior_cabin,dashboard_lower_structure,interior|eps_vitz_column_layout_measurement|eps_general_adapter_design_fabrication|eps_vitz_support_bracket_design,1,0,2026-03-23,stripdown_cataloguing:1,20260323_190005.jpg,interior,12,dashboard_glovebox_door|dashboard|dashboard_gauge_1|dashboard_gauge_2|dashboard_gauge_3|dashboard_gauge_4|accelerator_linkage_pivot|accelerator_pedal_arm,L2 visible-detail primitive:5|L1 visible-detail primitive:4|L2 service datum:2|L0 envelope:1,represented_needs_measurement_refinement,P1,planned_strip|planning_required|design_required,Pull most of the interior and store under tagged covered conditions|Measure and photograph the J40 steering wheel position upper column angle dash support pedal clearance firewall pass-through steering-box input line donor EPS motor envelope shaft lengths controller envelope and General EPS Adapter datum points before any cutting|Design dry-fit and fabricate the removable General EPS Adapter with vehicle-side datum plate firewall doubler/spreader EPS saddle or clamp clocking/spacer plates replaceable upper/lower shaft interfaces and serviceable controller/fastener access|Design and dry-fit the General EPS Adapter support cradle as a triangulated dash/cowl/firewall structure with spreader or doubler plates where needed so motor torque is not carried by thin dash sheet metal,direct|indirect,direct_photo_evidence
interior_cabin,dashboard_shell_and_bulkhead,,1,0,2026-04-22,stripdown_cataloguing:1,20260422_074709_gp_o4wiXyjA.jpg,interior,12,dashboard_glovebox_door|dashboard|dashboard_gauge_1|dashboard_gauge_2|dashboard_gauge_3|dashboard_gauge_4|accelerator_linkage_pivot|accelerator_pedal_arm,L2 visible-detail primitive:5|L1 visible-detail primitive:4|L2 service datum:2|L0 envelope:1,represented_needs_measurement_refinement,P1,,,,
interior_cabin,dashboard_shell_and_cabin,back_cabin|interior,1,0,2026-04-13,stripdown_cataloguing:1,20260413_040719.jpg,interior,12,dashboard_glovebox_door|dashboard|dashboard_gauge_1|dashboard_gauge_2|dashboard_gauge_3|dashboard_gauge_4|accelerator_linkage_pivot|accelerator_pedal_arm,L2 visible-detail primitive:5|L1 visible-detail primitive:4|L2 service datum:2|L0 envelope:1,represented_needs_measurement_refinement,P1,planned_send_out|planned_strip,Remove and send out as a separable body section|Pull most of the interior and store under tagged covered conditions,direct,direct_photo_evidence
interior_cabin,dashboard_switch_and_control_hardware,interior_dash_switch_fitup|interior_diesel_cutoff_ignition_security,3,0,2026-04-21,electrical_rework:3,20260421_192813_gp_0jvYAo8g.jpg|20260421_192813_gp_0jvYAo8g_2.jpg|20260421_194401_gp_1dY3fLdw.jpeg,interior,12,dashboard_glovebox_door|dash_switch_knob_1|dash_switch_knob_2|dash_switch_knob_3|dash_switch_knob_4|dash_switch_knob_5|dashboard|dashboard_gauge_1,L2 visible-detail primitive:7|L1 visible-detail primitive:4|L0 envelope:1,represented_needs_measurement_refinement,P1,in_progress|queued,"Machine/enlarge existing dash holes to 22 mm, allocate dash controls to final positions, verify cutout clearances, and complete mounting with labels|Integrate purchased needle-type fuel stop switch, key-off diesel cutoff, and starter interrupt path; validate fallback/manual stop behavior",direct,direct_photo_evidence
interior_cabin,driver_footwell_firewall_and_wiring,interior|old_accessory_wiring|cabin_engine_firewall_holes_survey_20260517|issue_chassis_ground_points_refresh|eps_vitz_column_layout_measurement|eps_general_adapter_design_fabrication|eps_vitz_support_bracket_design|eps_vitz_shaft_u_joint_adaptation|eps_vitz_controller_mount_and_wiring,1,0,2026-03-21,stripdown_cataloguing:1,20260321_235600.jpg,body|interior,12,driver_side_floor_dimmer_switch|rhd_pedal_box_reinforcement|accelerator_linkage_pivot|dashboard_glovebox_door|handbrake_lever|steering_column|steering_column_firewall_boot|firewall,L2 visible-detail primitive:8|L2 service datum:2|L0 envelope:2,represented_needs_measurement_refinement,P1,planned_strip|partially_removed|photo_intake_added|pending_work|planning_required|design_required|fabrication_required,"Pull most of the interior and store under tagged covered conditions|Remove nonstandard LEDs speakers light bars and extra wiring|Map all existing cabin-to-engine firewall holes from the May 17 picker set, record diameter and station references, decide which openings can be reused for protected loom or control-cable routing, and list which holes need plugs, grommets, edge repair, or closure before final electrical wrap.|Locate frame-to-body and engine-to-chassis grounds, clean contact faces to bright metal, fit star washers, and re-protect after torque|Measure and photograph the J40 steering wheel position upper column angle dash support pedal clearance firewall pass-through steering-box input line donor EPS motor envelope shaft lengths controller envelope and General EPS Adapter datum points before any cutting|Design dry-fit and fabricate the removable General EPS Adapter with vehicle-side datum plate firewall doubler/spreader EPS saddle or clamp clocking/spacer plates replaceable upper/lower shaft interfaces and serviceable controller/fastener access|Design and dry-fit the General EPS Adapter support cradle as a triangulated dash/cowl/firewall structure with spreader or doubler plates where needed so motor torque is not carried by thin dash sheet metal|Adapt the EPS output to the J40 steering-box input from the General EPS Adapter datum using controlled shaft sections U-joints couplers splines or machined adapters with replaceable upper/lower interfaces correct phasing engagement and lock-to-lock clearance|Mount the matched EPS ECU/controller in a dry serviceable cabin position and build new fused power ground ignition-trigger terminals grommets labels and loom protection using donor pigtails only for identification",direct|indirect,direct_photo_evidence
interior_cabin,floor_pan_and_firewall,interior|floor_pan|eps_vitz_column_layout_measurement,7,0,2026-03-21,stripdown_cataloguing:7,20260321_235436.jpg|20260321_235439_gp_K6PYqo5A.jpg|20260321_235441.jpg|20260321_235441_exported_1774186863455.jpg|20260321_235444_gp_wQoX9Mug.jpg|20260321_235444_gp_zOybRRYA.jpg|20260321_235605.jpg,body|interior,12,floor_pan|dashboard_glovebox_door|driver_side_floor_dimmer_switch|left_front_floor_mat|rear_floor_mat|rhd_pedal_box_reinforcement|right_front_floor_mat|steering_column_firewall_boot,L2 visible-detail primitive:6|L2 panel rib reference:3|L0 envelope:2|L2 service datum:1,represented_needs_measurement_refinement,P1,planned_strip|rust_damage_photo_intake_added|planning_required,"Pull most of the interior and store under tagged covered conditions|Inspect May 17 tub/floor rust photos by zone, probe for pinholes/thin metal, then grind/cut/fab/weld and prime immediately after each released repair.|Measure and photograph the J40 steering wheel position upper column angle dash support pedal clearance firewall pass-through steering-box input line donor EPS motor envelope shaft lengths controller envelope and General EPS Adapter datum points before any cutting",direct|indirect,direct_photo_evidence
interior_cabin,floor_pan_rust_zones,floor_pan|tub_rust_damage_survey_20260517|eps_vitz_column_layout_measurement|eps_general_adapter_design_fabrication|eps_vitz_support_bracket_design,1,0,2026-05-12,stripdown_cataloguing:1,20260512_073141_gp_xzy6KAzg.jpg,body|interior,12,floor_pan|dashboard_glovebox_door|driver_side_floor_dimmer_switch|left_front_floor_mat|rear_floor_mat|right_front_floor_mat|floor_cross_pressing_1|floor_cross_pressing_2,L2 panel rib reference:6|L2 visible-detail primitive:5|L0 envelope:1,represented_needs_measurement_refinement,P1,rust_damage_photo_intake_added|photo_intake_added|planning_required|design_required,"Inspect May 17 tub/floor rust photos by zone, probe for pinholes/thin metal, then grind/cut/fab/weld and prime immediately after each released repair.|Map each May 17 rust-damaged tub photo to LH/RH station and repair type, probe for pinholes/thin metal, inspect backside access, then release cut/fab/weld cards before primer, seam sealer, or paint closure.|Measure and photograph the J40 steering wheel position upper column angle dash support pedal clearance firewall pass-through steering-box input line donor EPS motor envelope shaft lengths controller envelope and General EPS Adapter datum points before any cutting|Design dry-fit and fabricate the removable General EPS Adapter with vehicle-side datum plate firewall doubler/spreader EPS saddle or clamp clocking/spacer plates replaceable upper/lower shaft interfaces and serviceable controller/fastener access|Design and dry-fit the General EPS Adapter support cradle as a triangulated dash/cowl/firewall structure with spreader or doubler plates where needed so motor torque is not carried by thin dash sheet metal",direct|indirect,direct_photo_evidence
interior_cabin,front_door_card,back_doors|interior,2,0,2026-03-17,baseline_walkaround:2,20260317_165203.jpg|20260317_165203_gp_wIZTDFrQ.jpg,body|interior,12,dashboard_glovebox_door|left_beltline_trim_front_door|left_door_handle|left_door_handle_chrome_face|left_door_handle_shadow_gap|left_door_hinge_pin_cap_1|left_door_hinge_pin_cap_2|left_door_hinge_pin_cap_3,L3 exterior material reference:8|L2 visible-detail primitive:2|L0 envelope:1|visual only:1,represented_needs_measurement_refinement,P1,planned_send_out|planned_strip,Remove and send out individually for repair/refinish|Pull most of the interior and store under tagged covered conditions,indirect,direct_photo_evidence
interior_cabin,j40_removed_steering_column_set,eps_vitz_column_layout_measurement,1,0,2026-05-12,eps_vitz_upgrade:1,20260512_211249_gp_MFXOIt2w.jpg,as_fitted_routes|body|interior,12,rhd_steering_column_dash_bracket|steering_column|steering_column_firewall_boot|steering_column_indicator_stalk|dashboard_glovebox_door|steering_wheel|steering_wheel_hub|steering_wheel_spoke_1,L2 visible-detail primitive:6|L1 visible-detail primitive:2|L2 service datum:1|L0 envelope:1|L1 as-fitted route scope:1|visual only:1,represented_needs_measurement_refinement,P1,planning_required,Measure and photograph the J40 steering wheel position upper column angle dash support pedal clearance firewall pass-through steering-box input line donor EPS motor envelope shaft lengths controller envelope and General EPS Adapter datum points before any cutting,direct,direct_photo_evidence
procurement_inventory,fuse_distribution_and_power_hardware,,14,0,2026-04-11,procurement_reconciliation:14,20260411_065030.jpg|20260411_065032_gp_nShQBqwA.jpg|20260411_071153.jpg|20260411_071155_gp_vFGJ415w.jpg|20260411_071157.jpg|20260411_071159_gp_3matxuBg.jpg|20260411_143125.jpg|20260411_143127_gp_ZKLRVwVw.jpg,,0,,,photos_only_needs_model_geometry,P1,,,,
procurement_inventory,fuse_distribution_and_wiring,,2,0,2026-04-05,procurement_reconciliation:2,20260405_010322.jpg|20260405_010322_gp_0chs4MQg.jpg,,0,,,photos_only_needs_model_geometry,P3,,,,
procurement_inventory,hidden_diesel_cutoff_switch_hardware,interior_dash_switch_fitup|interior_diesel_cutoff_ignition_security,2,0,2026-04-20,procurement_reconciliation:2,20260420_221819_gp_YV69fbvA.jpg|20260420_221819_gp_YV69fbvA_2.jpg,datum,1,installed_battery_dimension_reference_height_bar,measurement datum from project photos:1,visual_reference_modelled,P3,in_progress|queued,"Machine/enlarge existing dash holes to 22 mm, allocate dash controls to final positions, verify cutout clearances, and complete mounting with labels|Integrate purchased needle-type fuel stop switch, key-off diesel cutoff, and starter interrupt path; validate fallback/manual stop behavior",indirect|direct,direct_photo_evidence
procurement_inventory,mixed_fastener_hardware,,1,0,2026-05-03,procurement_reconciliation:1,20260503_153832_gp_0FJJiLHg.jpg,,0,,,photos_only_needs_model_geometry,P3,,,,
procurement_inventory,rubber_grommet_assortment,,1,0,2026-04-22,procurement_reconciliation:1,20260422_034358_gp_Bg6nSlPw.jpg,as_fitted_routes|datum,12,front_support_radiator_measurement_set_lower_pickup_bar|suspension_bump_stop_removed_samples_front_envelope|suspension_bump_stop_removed_samples_rear_envelope|j40_rt_002_battery_positive_to_cutoff_battery_to_cutoff_sweep|j40_rt_004_cutoff_output_to_midi_common_feed_cutoff_to_midi_common|j40_rt_013_firewall_main_pass_throughs_main_firewall_pass_through_band|j40_rt_022_drier_to_evaporator_and_evaporator_suction_to_compressor_ac_firewall_to_evaporator_suction_pair|j40_rt_026_evaporator_condensate_and_body_drain_routes_evaporator_condensate_drain,L1 as-fitted route scope:9|measurement datum from project photos:3,represented_needs_measurement_refinement,P1,,,,
procurement_inventory,rubber_parts_recreation_samples,tub_refit_rubber_hardware_shim_stack,30,0,2026-05-02 to 2026-05-28,procurement_reconciliation:20|fabrication_measurement:10,20260502_004201_gp_zfUSmKJg.jpg|20260502_004215_gp_evgCLjSw.jpg|20260502_004222_gp_PKRe5HSQ.jpg|20260502_004231_gp_CfosvPIg.jpg|20260502_004254_gp_Hm9RR5DQ.jpg|20260502_004314_gp_wuzpgNrA.jpg|20260502_004337_gp_m2OagYpg.jpg|20260502_004345_gp_yK8VYzMQ.jpg,chassis|datum,10,suspension_bump_stop_removed_samples_front_envelope|suspension_bump_stop_removed_samples_rear_envelope|cab_body_mount_rubber_puck_1|cab_body_mount_rubber_puck_2|cab_body_mount_rubber_puck_3|cab_body_mount_rubber_puck_4|cab_body_mount_rubber_puck_5|cab_body_mount_rubber_puck_6,L4 service-reference detail:8|measurement datum from project photos:2,represented_needs_dimension_check,P1,flat_rubber_measurement_photos_added,"Use the reduced chassis-rubbers fabricator spec for quote/first article, then lock the main-tub rubber kit, separate front-support pair, hardware grade, sleeves, and shim stack by trial fit before final tub fastening",direct,direct_photo_evidence
procurement_inventory,rust_remover_container,,1,0,2026-04-22,procurement_reconciliation:1,20260422_003700_gp_gFb0LBcw.jpg,,0,,,photos_only_needs_model_geometry,P3,,,,
procurement_inventory,service_parts_and_order_confirmations,,2,0,2026-04-20,procurement_reconciliation:2,20260420_201801_gp_NvXIaGBw.jpg|20260420_201814_gp_IHb6FfXg.jpg,datum,2,cooling_pipe_fabrication_samples_clamp_pair_datum|installed_battery_dimension_reference_width_bar,measurement datum from project photos:2,visual_reference_modelled,P3,,,,
procurement_inventory,wiring_harness_and_connectors,,62,0,2026-04-10,procurement_reconciliation:62,20260410_013927.jpg|20260410_013928_gp_rqj3LuUw.jpg|20260410_022406.jpg|20260410_022406_gp_WYXg14Mg.jpg|20260410_031722.jpg|20260410_031723_gp_NA7IGHnA.jpg|20260410_031735.jpg|20260410_031735_gp_kiTH5tGA.jpg,,0,,,photos_only_needs_model_geometry,P1,,,,
procurement_inventory,wiring_harness_and_fuse_distribution,,35,0,2026-04-03 to 2026-04-04,procurement_reconciliation:35,20260403_004136.jpg|20260403_004136_gp_K59gVoXw.jpg|20260403_004142.jpg|20260403_004142_gp_2wmxtb3A.jpg|20260403_004145.jpg|20260403_004146_gp_eN3BHWzQ.jpg|20260403_005051.jpg|20260403_005052_gp_F1otrVZA.jpg,as_fitted_routes,1,j40_rt_010_headlamp_marker_horn_aux_lamp_branch_front_lamp_cross_loom,L1 as-fitted route scope:1,represented_needs_measurement_refinement,P1,,,,
removable_panels,detached_body_panels_and_doors,back_doors|back_cabin|front_wings|paint_sendout_panels_manifest|paint_workshop_progress_media,15,0,2026-04-08 to 2026-04-23,hardware_refinish:11|removed_parts_cataloguing:4,20260408_211754.jpg|20260408_211756_gp_UFEU6uIA.jpg|20260408_211804.jpg|20260408_211806_gp_TbbCJsoQ.jpg|20260408_211812.jpg|20260408_211814_gp_hJ3szRKQ.jpg|20260408_212835_gp_nwY1TOwQ.jpg|20260408_212839.jpg,body,12,left_rear_tub_top_flange|right_rear_tub_top_flange|cowl_top|firewall|floor_cross_pressing_1|floor_cross_pressing_2|floor_cross_pressing_3|floor_cross_pressing_4,L2 panel rib reference:6|L0 envelope:3|L4 online-reference detail:2|L3 exterior material reference:1,represented_needs_measurement_refinement,P1,planned_send_out|sent_to_painter|in_progress|evidence_tracking,"Remove and send out individually for repair/refinish|Remove and send out as a separable body section|Front wings are at paint/bodywork; track painter progress return condition fit lines and mounting edge readiness before refit|Finalize send-out manifest for detachable panels, including roof and front wings, map each piece to painter batch, and keep before-send condition photos linked|Collect and retain actual painter/bodywork progress media with batch references in notes; do not use stripdown wing-removal or body-lift prep as direct paint evidence",direct|indirect,direct_photo_evidence
removable_panels,detached_doors_and_panels,back_doors|front_wings|paint_sendout_panels_manifest|paint_workshop_progress_media,4,0,2026-03-19 to 2026-04-23,removed_parts_cataloguing:4,20260319_182448.jpg|20260319_182449_gp_ttDAl3iw.jpg|20260423_183408_gp_eCiJmZnA.jpg|20260423_183540_gp_bhRdLpMg.jpg,body,2,left_rear_tub_top_flange|right_rear_tub_top_flange,L4 online-reference detail:2,visual_reference_modelled,P3,planned_send_out|sent_to_painter|in_progress|evidence_tracking,"Remove and send out individually for repair/refinish|Front wings are at paint/bodywork; track painter progress return condition fit lines and mounting edge readiness before refit|Finalize send-out manifest for detachable panels, including roof and front wings, map each piece to painter batch, and keep before-send condition photos linked|Collect and retain actual painter/bodywork progress media with batch references in notes; do not use stripdown wing-removal or body-lift prep as direct paint evidence",direct|indirect,direct_photo_evidence
removable_panels,rear_hatch_inner_panel,paint_sendout_panels_manifest,1,0,2026-03-28,removed_parts_cataloguing:1,IMG-20260328-WA0017.jpeg,body,12,grille_panel|hood_rear_cowl_gap_shadow|left_door_outer_skin_lower_pressing|left_door_outer_skin_upper_pressing|left_door_skin_lower_recess_shadow|left_hood_side_gap_shadow|left_inner_fender|left_rear_inner_wheel_tub,L3 exterior material reference:6|L0 envelope:3|L2 panel rib reference:1|L2 panel reference:1|L4 online-reference detail:1,represented_needs_measurement_refinement,P1,in_progress,"Finalize send-out manifest for detachable panels, including roof and front wings, map each piece to painter batch, and keep before-send condition photos linked",direct,direct_photo_evidence
removable_panels,refinished_hinges_brackets_and_trim,paint_returned_panels_refinished,16,0,2026-04-12,hardware_refinish:16,20260412_010626_gp_4bK3TOAg.jpg|20260412_010633.jpg|20260412_010635_gp_rhjZ65YA.jpg|20260412_010644.jpg|20260412_010646_gp_vrcJK3ow.jpg|20260412_010652.jpg|20260412_010653_gp_jaxzr7Eg.jpg|20260412_010657.jpg,body,8,left_beltline_trim_front_door|left_beltline_trim_rear_tub|left_fuel_filler_outer_ring|left_rear_tub_top_flange|right_beltline_trim_front_door|right_beltline_trim_rear_tub|right_fuel_filler_outer_ring|right_rear_tub_top_flange,L3 exterior material reference:6|L4 online-reference detail:2,visual_reference_modelled,P2,partially_returned,"Track returned painted/refinished hardware and panel pieces, then tag storage location and fitment-readiness status",direct,direct_photo_evidence
removable_panels,refinished_seat_or_mount_bracket,paint_returned_panels_refinished,1,0,2026-04-12,hardware_refinish:1,20260412_010623.jpg,body,12,left_hood_hinge_mount_plate|left_hood_hinge_mount_screw_front|left_hood_hinge_mount_screw_rear|left_mirror_mount_screw_1|left_mirror_mount_screw_2|left_mirror_mount_screw_3|left_mirror_mount_screw_4|left_rear_tub_top_flange,L3 exterior material reference:7|L4 service-reference detail:4|L4 online-reference detail:1,represented_needs_dimension_check,P3,partially_returned,"Track returned painted/refinished hardware and panel pieces, then tag storage location and fitment-readiness status",direct,direct_photo_evidence
removable_panels,returned_painted_body_trim,paint_returned_panels_refinished,2,0,2026-05-23,hardware_refinish:2,20260523_224042_gp_J1g4JmyA.jpg|20260523_224101_gp_EpoF4CwQ.jpg,body,12,left_beltline_trim_front_door|left_beltline_trim_rear_tub|left_fuel_filler_outer_ring|left_rear_tub_top_flange|left_side_step_board|right_beltline_trim_front_door|right_beltline_trim_rear_tub|right_fuel_filler_outer_ring,L3 exterior material reference:6|L4 online-reference detail:2|L2 visible-detail primitive:2|L0 envelope:2,represented_needs_measurement_refinement,P1,partially_returned,"Track returned painted/refinished hardware and panel pieces, then tag storage location and fitment-readiness status",direct,direct_photo_evidence
removable_panels,returned_painted_brackets_and_trim,paint_returned_panels_refinished,1,0,2026-05-23,hardware_refinish:1,20260523_223733_gp_MnEIyxVA.jpg,body,10,left_beltline_trim_front_door|left_beltline_trim_rear_tub|left_fuel_filler_outer_ring|left_rear_tub_top_flange|left_side_step_board|right_beltline_trim_front_door|right_beltline_trim_rear_tub|right_fuel_filler_outer_ring,L3 exterior material reference:6|L4 online-reference detail:2|L2 visible-detail primitive:2,visual_reference_modelled,P3,partially_returned,"Track returned painted/refinished hardware and panel pieces, then tag storage location and fitment-readiness status",direct,direct_photo_evidence
removable_panels,returned_painted_front_wings,paint_returned_panels_refinished,4,0,2026-05-23,hardware_refinish:4,20260523_223012_gp_8OUV7efg.jpg|20260523_223049_gp_fMBUKOUA.jpg|20260523_223705_gp_JYXnfgoQ.jpg|20260523_223717_gp_FfANRAeQ.jpg,body,4,left_rear_tub_top_flange|left_side_step_board|right_rear_tub_top_flange|right_side_step_board,L4 online-reference detail:2|L2 visible-detail primitive:2,visual_reference_modelled,P3,partially_returned,"Track returned painted/refinished hardware and panel pieces, then tag storage location and fitment-readiness status",direct,direct_photo_evidence
removable_panels,returned_painted_inner_panels_or_splash_shields,paint_returned_panels_refinished,2,0,2026-05-23,hardware_refinish:2,20260523_222923_gp_nZMVhWQg.jpg|20260523_222939_gp_8284Aubw.jpg,body,12,left_inner_fender|left_rear_inner_wheel_tub|left_rear_tub_top_flange|left_side_step_board|rear_left_tail_lamp_inner_lens|rear_right_tail_lamp_inner_lens|right_inner_fender|right_rear_inner_wheel_tub,L3 exterior material reference:4|L0 envelope:2|L2 panel reference:2|L4 online-reference detail:2|L2 visible-detail primitive:2,represented_needs_measurement_refinement,P1,partially_returned,"Track returned painted/refinished hardware and panel pieces, then tag storage location and fitment-readiness status",direct,direct_photo_evidence
removable_panels,wiper_arm_or_linkage_hardware,window_mechanisms|paint_returned_panels_refinished,1,0,2026-04-12,hardware_refinish:1,20260412_010713.jpg,body,12,left_windshield_wiper_arm_chrome|right_windshield_wiper_arm_chrome|left_mirror_arm|left_rear_tub_top_flange|left_windshield_wiper_blade_rubber|left_windshield_wiper_pivot|rear_spare_carrier_hardware_screw_1|rear_spare_carrier_hardware_screw_2,L3 exterior material reference:10|L2 visible-detail primitive:1|L4 online-reference detail:1,visual_reference_modelled,P3,planned_separate_service|partially_returned,"Separate, tag, clean, lubricate, and bench-test window mechanisms, pivots, latches, sliders, and retention hardware before glass refit|Track returned painted/refinished hardware and panel pieces, then tag storage location and fitment-readiness status",indirect|direct,direct_photo_evidence
